Locality,Species,Geo_group,Habitat,Geograhical.location,Original.folder,Original.file..the.orinal.names.are.before.the.first.underscore.,number.encounters.analyzed,Contour.name,name,finalcategory,Behavioural.state,Group.size,av.group.size,calves,otherspecies,samp.rate.khz
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_20_wc_3,3,FG_53,original_FG_53.ctr,17,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_20_wc_2,3,FG_54,original_FG_54.ctr,111,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_20_wc_1,3,FG_55,original_FG_55.ctr,17,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_19_wc_4,3,FG_56,original_FG_56.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_19_wc_3,3,FG_57,original_FG_57.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_19_wc_2,3,FG_58,original_FG_58.ctr,24,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_19_wc_1,3,FG_59,original_FG_59.ctr,17,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_42_wc_1,3,FG_6,original_FG_6.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_18_wc_4,3,FG_60,original_FG_60.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_18_wc_3,3,FG_61,original_FG_61.ctr,258,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_18_wc_2,3,FG_62,original_FG_62.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_18_wc_1,3,FG_63,original_FG_63.ctr,48,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_17_wc_4,3,FG_64,original_FG_64.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_17_wc_3,3,FG_65,original_FG_65.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_17_wc_2,3,FG_66,original_FG_66.ctr,17,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_17_wc_1,3,FG_67,original_FG_67.ctr,17,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_16_wc_1,3,FG_68,original_FG_68.ctr,48,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_15_wc_2,3,FG_69,original_FG_69.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_41_wc_2,3,FG_7,original_FG_7.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_15_wc_1,3,FG_70,original_FG_70.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_14_wc_2,3,FG_71,original_FG_71.ctr,112,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_14_wc_1,3,FG_72,original_FG_72.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_13_wc_3,3,FG_73,original_FG_73.ctr,24,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_13_wc_2,3,FG_74,original_FG_74.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_13_wc_1,3,FG_75,original_FG_75.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_12_wc_1,3,FG_76,original_FG_76.ctr,48,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_11_wc_2,3,FG_77,original_FG_77.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_11_wc_1,3,FG_78,original_FG_78.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_10_wc_1,3,FG_79,original_FG_79.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_41_wc_1,3,FG_8,original_FG_8.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_9_wc_1,3,FG_80,original_FG_80.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_8_wc_1,3,FG_81,original_FG_81.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_7_wc_2,3,FG_82,original_FG_82.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_7_wc_1,3,FG_83,original_FG_83.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_6_wc_1,3,FG_84,original_FG_84.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_5_wc_2,3,FG_85,original_FG_85.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_5_wc_1,3,FG_86,original_FG_86.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_4_wc_1,3,FG_87,original_FG_87.ctr,264,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_3_wc_1,3,FG_88,original_FG_88.ctr,24,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_2_wc_1,3,FG_89,original_FG_89.ctr,12,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_40_wc_2,3,FG_9,original_FG_9.ctr,65,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2015.11.05_FrenchGuiana_Ilet_Le_Pere_A.BORDIN_1_wc_1,3,FG_90,original_FG_90.ctr,12,feeding,10,NA,no,no,96
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_13_wc_3,3,FG_91,original_FG_91.ctr,287,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_13_wc_2,3,FG_92,original_FG_92.ctr,126,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_13_wc_1,3,FG_93,original_FG_93.ctr,363,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_11_wc_2,3,FG_94,original_FG_94.ctr,193,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_11_wc_1,3,FG_95,original_FG_95.ctr,193,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_10_wc_5,3,FG_96,original_FG_96.ctr,47,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_10_wc_4,3,FG_97,original_FG_97.ctr,379,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_10_wc_3,3,FG_98,original_FG_98.ctr,111,feeding,35,NA,yes,no,192
French Guiana,Sotalia guianensis,N S America,Marine,French Guiana,Sotalia guianensis - French Guiana- Amandine,2014.11.08.FrenchGuiana_Ilet_Le_Pere_A.BORDIN4_10_wc_2,3,FG_99,original_FG_99.ctr,47,feeding,35,NA,yes,no,192
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,1005.IG.28.04.09_sel_1,4,IG_1,original_IG_1.ctr,234,traveling,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,1008.IG.28.04.09sel.01,4,IG_10,original_IG_10.ctr,431,traveling,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101704,4,IG_100,original_IG_100.ctr,42,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101705,4,IG_101,original_IG_101.ctr,210,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101705,4,IG_102,original_IG_102.ctr,222,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101705,4,IG_103,original_IG_103.ctr,222,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101705,4,IG_104,original_IG_104.ctr,222,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101705,4,IG_105,original_IG_105.ctr,222,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101705,4,IG_106,original_IG_106.ctr,210,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,IG.sotalia.180708101705,4,IG_107,original_IG_107.ctr,121,feeding,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia guianensis - Brazil - RJ - Sheila,67170322.170506090947sel.01,4,IG_108,original_IG_108.ctr,222,feeding,20,NA,yes,no,576
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia guianensis - Brazil - RJ - Sheila,67170322.170506090947sel.01,4,IG_109,original_IG_109.ctr,39,feeding,20,NA,yes,no,576
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia - Alexandre,1008.IG.28.04.09sel.01,4,IG_11,original_IG_11.ctr,121,traveling,80,NA,yes,no,96
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia guianensis - Brazil - RJ - Sheila,67170322.170506090947sel.01,4,IG_110,original_IG_110.ctr,395,feeding,20,NA,yes,no,576
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia guianensis - Brazil - RJ - Sheila,67170322.170506090947sel.01,4,IG_111,original_IG_111.ctr,201,feeding,20,NA,yes,no,576
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia guianensis - Brazil - RJ - Sheila,67170322.170506090947sel.02,4,IG_112,original_IG_112.ctr,39,feeding,20,NA,yes,no,576
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia guianensis - Brazil - RJ - Sheila,67170322.170506090947sel.02,4,IG_113,original_IG_113.ctr,395,feeding,20,NA,yes,no,576
Ilha Grande,Sotalia guianensis,S S America,Marine,Ilha Grande,Sotalia guianensis - Brazil - RJ - Sheila,67170322.170506090947sel.02,4,IG_114,original_IG_114.ctr,338,feeding,20,NA,yes,no,576
